user_id,gender,age,total,nb_tshirts,age_buckets,expenditure_buckets
d17db0cd32,,21.3681318681,25.0,1.0,20 to 30,0 to 100
d18030d35c,,74.6868131868,23.9,1.0,60 and above,0 to 100
d180c4272c,M,63.0769230769,23.9,1.0,60 and above,0 to 100
d18844011c,M,33.6098901099,25.0,1.0,30 to 40,0 to 100
d189203cb5,,32.0054945055,19.9,1.0,30 to 40,0 to 100
d189cbfea7,,61.5989010989,19.9,1.0,60 and above,0 to 100
d18eb6dc37,F,33.8708791209,16.7,1.0,30 to 40,0 to 100
d19337ca41,F,34.4615384615,33.4,2.0,30 to 40,0 to 100
d195b71104,,37.989010989,19.9,1.0,30 to 40,0 to 100
d1985eb321,F,32.5961538462,33.4,2.0,30 to 40,0 to 100
d19ed2e85c,M,36.4423076923,19.9,1.0,30 to 40,0 to 100
d1a0b8a055,M,26.3543956044,16.7,1.0,20 to 30,0 to 100
d1ab837612,M,113.423076923,19.9,1.0,60 and above,0 to 100
d1acd3483a,F,18.7115384615,16.7,1.0,0 to 20,0 to 100
d1ad0160b7,,32.7747252747,23.9,1.0,30 to 40,0 to 100
d1b41a3572,F,42.4258241758,23.9,1.0,40 to 60,0 to 100
d1b95b810f,M,27.8681318681,23.9,1.0,20 to 30,0 to 100
d1bda7f603,,20.8543956044,19.9,1.0,20 to 30,0 to 100
d1c1dfed48,M,22.5412087912,19.9,1.0,20 to 30,0 to 100
d1c7ecc82d,,66.1016483516,43.8,2.0,60 and above,0 to 100
d1c8f9868a,M,37.9450549451,19.9,1.0,30 to 40,0 to 100
d1c93e8ce9,F,113.423076923,16.7,1.0,60 and above,0 to 100
d1cdd628d5,F,29.543956044,19.9,1.0,20 to 30,0 to 100
d1cfae4528,M,62.3846153846,19.9,1.0,60 and above,0 to 100
d1cff731cf,M,32.8543956044,40.6,2.0,30 to 40,0 to 100
d1d088e0ad,M,29.6043956044,16.7,1.0,20 to 30,0 to 100
d1d0c23b72,M,18.478021978,39.8,2.0,0 to 20,0 to 100
d1d2f7c2ba,F,46.3653846154,16.7,1.0,40 to 60,0 to 100
d1d9d1f68a,,32.771978022,25.0,1.0,30 to 40,0 to 100
d1da16e72b,,26.4230769231,32.0,1.0,20 to 30,0 to 100
d1da3beaab,M,31.021978022,25.0,1.0,30 to 40,0 to 100
d1dceadf8a,,27.543956044,23.9,1.0,20 to 30,0 to 100
d1de71b899,M,79.217032967,19.9,1.0,60 and above,0 to 100
d1e2749b58,F,20.6263736264,19.9,1.0,20 to 30,0 to 100
d1e3bef804,,65.8928571429,25.0,1.0,60 and above,0 to 100
d1e85a4de6,F,113.423076923,19.9,1.0,60 and above,0 to 100
d1e900ddd0,F,32.5686813187,16.7,1.0,30 to 40,0 to 100
d1eca26c28,M,35.1620879121,23.9,1.0,30 to 40,0 to 100
d1edd79508,,55.9120879121,19.9,1.0,40 to 60,0 to 100
d1eefdef38,M,50.1895604396,19.9,1.0,40 to 60,0 to 100
d1ef2a2c21,M,53.0054945055,19.9,1.0,40 to 60,0 to 100
d1f010050c,F,113.423076923,16.7,1.0,60 and above,0 to 100
d1f0d889f8,M,64.2197802198,19.9,1.0,60 and above,0 to 100
d1f0f1871b,M,26.8049450549,19.9,1.0,20 to 30,0 to 100
d1f1bd65a4,,32.6126373626,19.9,1.0,30 to 40,0 to 100
d1f41b94fe,M,50.8296703297,19.9,1.0,40 to 60,0 to 100
d1f7a142bb,M,26.6565934066,19.9,1.0,20 to 30,0 to 100
d1f90be449,M,22.8626373626,16.7,1.0,20 to 30,0 to 100
d2086956cc,F,43.3159340659,19.9,1.0,40 to 60,0 to 100
d20e1606bb,M,28.1675824176,16.7,1.0,20 to 30,0 to 100
d20fd7f12a,,113.423076923,25.0,1.0,60 and above,0 to 100
d21444765d,,61.2912087912,19.9,1.0,60 and above,0 to 100
d215d8aace,F,47.1620879121,33.4,2.0,40 to 60,0 to 100
d2161fd274,F,113.423076923,16.7,1.0,60 and above,0 to 100
d216581dd6,,56.6648351648,25.0,1.0,40 to 60,0 to 100
d217c1bfc5,,55.4478021978,19.9,1.0,40 to 60,0 to 100
d21b73fb89,F,113.423076923,33.4,2.0,60 and above,0 to 100
d21e3ad95b,,61.8543956044,23.9,1.0,60 and above,0 to 100
d221b8705b,F,20.0906593407,16.7,1.0,20 to 30,0 to 100
d222f86e71,,41.2692307692,32.0,1.0,40 to 60,0 to 100
d22bc56bd0,F,71.2362637363,19.9,1.0,60 and above,0 to 100
d2309d5c59,M,23.5412087912,16.7,1.0,20 to 30,0 to 100
d23136116d,M,30.0879120879,16.7,1.0,30 to 40,0 to 100
d2324800ef,F,35.956043956,19.9,1.0,30 to 40,0 to 100
d23508cf29,,37.0604395604,25.0,1.0,30 to 40,0 to 100
d239d595dd,F M,113.423076923,66.8,4.0,60 and above,0 to 100
d23ab431d4,F,22.6950549451,16.7,1.0,20 to 30,0 to 100
d23f00bc5c,,18.4725274725,23.9,1.0,0 to 20,0 to 100
d23f32b786,,41.9175824176,19.9,1.0,40 to 60,0 to 100
d2411b8990,M,21.7554945055,25.0,1.0,20 to 30,0 to 100
d244142933,M,60.0879120879,19.9,1.0,60 and above,0 to 100
d24596ea7d,,113.423076923,23.9,1.0,60 and above,0 to 100
d246d87760,,20.5851648352,23.9,1.0,20 to 30,0 to 100
d248d73c1d,M,24.5961538462,19.9,1.0,20 to 30,0 to 100
d24a4a4743,M,30.5054945055,16.7,1.0,30 to 40,0 to 100
d24be7242c,M,35.3681318681,19.9,1.0,30 to 40,0 to 100
d24c97bd06,M,52.2417582418,16.7,1.0,40 to 60,0 to 100
d250cf214e,M,32.7115384615,19.9,1.0,30 to 40,0 to 100
d250e52d8f,M,25.8763736264,19.9,1.0,20 to 30,0 to 100
d256271838,M,113.423076923,23.9,1.0,60 and above,0 to 100
d260597c45,M,52.8104395604,19.9,1.0,40 to 60,0 to 100
d262b48d84,M,22.2582417582,19.9,1.0,20 to 30,0 to 100
d2642527e8,,33.9340659341,19.9,1.0,30 to 40,0 to 100
d265785186,F,40.4203296703,16.7,1.0,40 to 60,0 to 100
d26caa9663,M,18.3708791209,19.9,1.0,0 to 20,0 to 100
d26d586fff,F,113.423076923,16.7,1.0,60 and above,0 to 100
d26ef20166,M,113.423076923,16.7,1.0,60 and above,0 to 100
d275f6f0de,F,113.423076923,33.4,2.0,60 and above,0 to 100
d276f01e89,M,38.7197802198,19.9,1.0,30 to 40,0 to 100
d2783c1870,F,33.0879120879,23.9,1.0,30 to 40,0 to 100
d27b8fe973,,40.9423076923,19.9,1.0,40 to 60,0 to 100
d27c375395,F,113.423076923,16.7,1.0,60 and above,0 to 100
d27d7be05c,,29.3708791209,25.0,1.0,20 to 30,0 to 100
d27f58335a,M,113.423076923,16.7,1.0,60 and above,0 to 100
d28261f036,M,50.967032967,19.9,1.0,40 to 60,0 to 100
d282e2771c,M,25.1565934066,23.9,1.0,20 to 30,0 to 100
d284a726c6,,113.423076923,25.0,1.0,60 and above,0 to 100
d288e58a90,M,59.989010989,19.9,1.0,40 to 60,0 to 100
d28909690c,,30.3846153846,23.9,1.0,30 to 40,0 to 100
d28d3a594c,,57.6401098901,23.9,1.0,40 to 60,0 to 100
d28db1d09a,,113.423076923,50.0,2.0,60 and above,0 to 100
d28e6c4f34,M,113.423076923,16.7,1.0,60 and above,0 to 100
d292f7d64e,M,30.4010989011,23.9,1.0,30 to 40,0 to 100
d296c101da,F,49.7692307692,16.7,1.0,40 to 60,0 to 100
d296e3f96f,,33.5384615385,39.8,2.0,30 to 40,0 to 100
d2979529ae,,49.0192307692,25.0,1.0,40 to 60,0 to 100
d299a4cc52,,113.423076923,25.0,1.0,60 and above,0 to 100
d29a11b6a4,F,50.1318681319,23.9,1.0,40 to 60,0 to 100
d29b1e746f,M,42.8241758242,79.6,4.0,40 to 60,0 to 100
d29bc63478,M,22.1043956044,23.9,1.0,20 to 30,0 to 100
d29db4a1e8,F,25.6318681319,16.7,1.0,20 to 30,0 to 100
d2a2268310,M,46.0906593407,23.9,1.0,40 to 60,0 to 100
d2a3cd8af6,,58.0494505495,25.0,1.0,40 to 60,0 to 100
d2a48c5803,M,56.6840659341,19.9,1.0,40 to 60,0 to 100
d2ab815fa2,,29.4532967033,50.0,2.0,20 to 30,0 to 100
d2acc31b98,M,24.1868131868,25.0,1.0,20 to 30,0 to 100
d2b48ff345,F,24.3159340659,23.9,1.0,20 to 30,0 to 100
d2b564b7f3,M,29.5631868132,16.7,1.0,20 to 30,0 to 100
d2b9024cc3,M,40.4917582418,19.9,1.0,40 to 60,0 to 100
d2b9d42b70,M,40.0054945055,19.9,1.0,40 to 60,0 to 100
d2bd222b18,,61.4423076923,25.0,1.0,60 and above,0 to 100
d2bd365741,M,60.7857142857,23.9,1.0,60 and above,0 to 100
d2c0456780,F,20.2774725275,100.2,6.0,20 to 30,100 to 300
d2c17f574f,,50.1703296703,50.0,2.0,40 to 60,0 to 100
d2c5695029,M,33.7445054945,19.9,1.0,30 to 40,0 to 100
d2c60a0b4b,,113.423076923,19.9,1.0,60 and above,0 to 100
d2c86debdd,F,26.989010989,16.7,1.0,20 to 30,0 to 100
d2c94da22c,M,24.9368131868,16.7,1.0,20 to 30,0 to 100
d2cebb8e91,M,37.7802197802,16.7,1.0,30 to 40,0 to 100
d2cfc15573,F,113.423076923,19.9,1.0,60 and above,0 to 100
d2d2648e44,F,30.771978022,16.7,1.0,30 to 40,0 to 100
d2d35f46e5,F,32.7774725275,19.9,1.0,30 to 40,0 to 100
d2d4af3a17,,47.7747252747,25.0,1.0,40 to 60,0 to 100
d2d51b2d7e,M,46.5879120879,23.9,1.0,40 to 60,0 to 100
d2d6bccd79,M,53.9478021978,23.9,1.0,40 to 60,0 to 100
d2d7e8a813,F,29.6785714286,16.7,1.0,20 to 30,0 to 100
d2dc5b552b,,70.0906593407,39.8,2.0,60 and above,0 to 100
d2de708f4f,M,41.8351648352,19.9,1.0,40 to 60,0 to 100
d2df3172b3,,23.9615384615,23.9,1.0,20 to 30,0 to 100
d2e0bc1612,M,43.5494505495,50.1,3.0,40 to 60,0 to 100
d2e146e344,,25.2747252747,23.9,1.0,20 to 30,0 to 100
d2e34fb86e,M F,53.8379120879,50.1,3.0,40 to 60,0 to 100
d2e5392978,M,62.3379120879,39.8,2.0,60 and above,0 to 100
d2e5454f5c,M,35.1978021978,19.9,1.0,30 to 40,0 to 100
d2e647caf4,F,113.423076923,19.9,1.0,60 and above,0 to 100
d2e9767054,M,49.7087912088,47.8,2.0,40 to 60,0 to 100
d2ea067cf6,M,27.8379120879,16.7,1.0,20 to 30,0 to 100
d2edd5a747,F,39.8406593407,19.9,1.0,30 to 40,0 to 100
d2eea69915,M,38.2554945055,19.9,1.0,30 to 40,0 to 100
d2eecd6c13,M,60.4972527473,19.9,1.0,60 and above,0 to 100
d2efecfd4e,F,38.1456043956,16.7,1.0,30 to 40,0 to 100
d2f054536c,M,40.967032967,19.9,1.0,40 to 60,0 to 100
d2f09e1018,M,28.8901098901,19.9,1.0,20 to 30,0 to 100
d2f54b079b,F,113.423076923,16.7,1.0,60 and above,0 to 100
d2f7644394,F,58.8516483516,33.4,2.0,40 to 60,0 to 100
d2f899dbb1,F,22.6950549451,19.9,1.0,20 to 30,0 to 100
d2fb86122f,,33.6813186813,23.9,1.0,30 to 40,0 to 100
d2fd6e4555,M,31.9450549451,23.9,1.0,30 to 40,0 to 100
d2fdad75d4,M,113.423076923,16.7,1.0,60 and above,0 to 100
d2fdff8372,,32.6675824176,23.9,1.0,30 to 40,0 to 100
d300dd6cd7,M,39.2527472527,16.7,1.0,30 to 40,0 to 100
d300e2d7bc,M,43.1428571429,23.9,1.0,40 to 60,0 to 100
d3015cd7d5,,113.423076923,32.0,1.0,60 and above,0 to 100
d303f35238,M,29.5796703297,23.9,1.0,20 to 30,0 to 100
d3052c7026,,113.423076923,23.9,1.0,60 and above,0 to 100
d30fd63e50,M,113.423076923,16.7,1.0,60 and above,0 to 100
d310dac294,F,52.5714285714,16.7,1.0,40 to 60,0 to 100
d311dbbffe,F,30.3956043956,16.7,1.0,30 to 40,0 to 100
d313e20d77,F,26.760989011,16.7,1.0,20 to 30,0 to 100
d3155cba8b,F,41.8351648352,50.1,3.0,40 to 60,0 to 100
d315cc0b61,F,30.7005494505,16.7,1.0,30 to 40,0 to 100
d3177d034c,,52.9972527473,19.9,1.0,40 to 60,0 to 100
d31b859042,,57.1071428571,25.0,1.0,40 to 60,0 to 100
d31eb57c75,M,34.6208791209,16.7,1.0,30 to 40,0 to 100
d3206a0e5b,M,22.9258241758,16.7,1.0,20 to 30,0 to 100
d321d867c1,,21.1758241758,32.0,1.0,20 to 30,0 to 100
d322f538c0,F,113.423076923,16.7,1.0,60 and above,0 to 100
d3264c1ec1,F,41.2802197802,33.4,2.0,40 to 60,0 to 100
d32770ee4c,F,18.6428571429,16.7,1.0,0 to 20,0 to 100
d3282eb590,M,113.423076923,19.9,1.0,60 and above,0 to 100
d32834f83f,M,22.7307692308,93.1,5.0,20 to 30,0 to 100
d3297e67f9,F,45.5659340659,19.9,1.0,40 to 60,0 to 100
d32b7064c1,M,19.239010989,16.7,1.0,0 to 20,0 to 100
d330eb2cbd,,60.8104395604,23.9,1.0,60 and above,0 to 100
d3316e46bb,F,29.7912087912,16.7,1.0,20 to 30,0 to 100
d3316f5233,M,39.771978022,19.9,1.0,30 to 40,0 to 100
d33517f040,,45.3269230769,23.9,1.0,40 to 60,0 to 100
d33733aa64,F,38.8269230769,16.7,1.0,30 to 40,0 to 100
d33aa35070,,113.423076923,19.9,1.0,60 and above,0 to 100
d33d5121fa,M,29.0054945055,33.4,2.0,20 to 30,0 to 100
d3402f1d1f,,35.282967033,23.9,1.0,30 to 40,0 to 100
d3422c95cb,,54.5604395604,59.7,3.0,40 to 60,0 to 100
d3477e1af9,M,27.2664835165,16.7,1.0,20 to 30,0 to 100
d34af128e8,M,113.423076923,39.8,2.0,60 and above,0 to 100
d34c9ac0ff,M,38.6785714286,19.9,1.0,30 to 40,0 to 100
d34ded792e,F,49.228021978,50.1,3.0,40 to 60,0 to 100
d35325cf00,F,113.423076923,19.9,1.0,60 and above,0 to 100
d353921271,M,113.423076923,33.4,2.0,60 and above,0 to 100
d356e75a0b,M,29.6510989011,16.7,1.0,20 to 30,0 to 100
d358259380,M,113.423076923,19.9,1.0,60 and above,0 to 100
d35abc7208,M,30.2362637363,47.8,2.0,30 to 40,0 to 100
d35b35a614,,33.1675824176,25.0,1.0,30 to 40,0 to 100
d35bf4de71,,37.6510989011,19.9,1.0,30 to 40,0 to 100
d35f6c48d9,M,34.6703296703,19.9,1.0,30 to 40,0 to 100
d360cc5a46,M,25.2857142857,39.8,2.0,20 to 30,0 to 100
d365410368,M,33.3928571429,16.7,1.0,30 to 40,0 to 100
d368ead524,M,40.9395604396,25.0,1.0,40 to 60,0 to 100
d36c2842d1,M,113.423076923,19.9,1.0,60 and above,0 to 100
d36e5e74c1,F,25.4697802198,23.9,1.0,20 to 30,0 to 100
d371174259,F,28.717032967,19.9,1.0,20 to 30,0 to 100
d371471689,F,25.0137362637,19.9,1.0,20 to 30,0 to 100
d37208c5ff,,25.5769230769,19.9,1.0,20 to 30,0 to 100
d377c80e03,F,113.423076923,19.9,1.0,60 and above,0 to 100
d378bee7b4,M,31.6730769231,19.9,1.0,30 to 40,0 to 100
d37c9fd32f,M,37.9038461538,59.7,3.0,30 to 40,0 to 100
d37d18bf79,,35.6758241758,19.9,1.0,30 to 40,0 to 100
d37df8eb34,,22.9175824176,19.9,1.0,20 to 30,0 to 100
d381ccf5a0,M,27.5989010989,19.9,1.0,20 to 30,0 to 100
d38389f5fd,,60.7252747253,39.8,2.0,60 and above,0 to 100
d383ac2c92,F,52.9478021978,16.7,1.0,40 to 60,0 to 100
d3856e1a71,M,50.9313186813,16.7,1.0,40 to 60,0 to 100
d387b7bf4e,,49.0879120879,23.9,1.0,40 to 60,0 to 100
d38c12db7b,,53.1648351648,25.0,1.0,40 to 60,0 to 100
d38e113ebe,M,26.4395604396,33.4,2.0,20 to 30,0 to 100
d38f8e82c4,M,39.3736263736,19.9,1.0,30 to 40,0 to 100
d39471d21e,F,26.9752747253,33.4,2.0,20 to 30,0 to 100
d39c88f035,F,37.4395604396,33.4,2.0,30 to 40,0 to 100
d39effb3aa,,50.3241758242,25.0,1.0,40 to 60,0 to 100
d3a1276548,M,59.3379120879,50.1,3.0,40 to 60,0 to 100
d3a25331b2,M,41.25,16.7,1.0,40 to 60,0 to 100
d3a338ea0e,M,25.2417582418,16.7,1.0,20 to 30,0 to 100
d3a6b2c1cf,M,27.8873626374,16.7,1.0,20 to 30,0 to 100
d3a77f31d5,F,48.4835164835,19.9,1.0,40 to 60,0 to 100
d3a8190a2c,M,22.3186813187,16.7,1.0,20 to 30,0 to 100
d3aaa6ad4a,M,113.423076923,23.9,1.0,60 and above,0 to 100
d3ab47d37f,M,22.8791208791,19.9,1.0,20 to 30,0 to 100
d3ac98bf6b,M,27.7967032967,50.1,3.0,20 to 30,0 to 100
d3aea6f3b0,F,23.7225274725,16.7,1.0,20 to 30,0 to 100
d3b101097e,M,37.978021978,39.8,2.0,30 to 40,0 to 100
d3b1c9db6e,,61.4285714286,32.0,1.0,60 and above,0 to 100
d3b40fd121,M,54.0604395604,19.9,1.0,40 to 60,0 to 100
d3b5701adc,M,40.8131868132,16.7,1.0,40 to 60,0 to 100
d3ba8a9947,F,46.8214285714,16.7,1.0,40 to 60,0 to 100
d3bdd70bcf,F,113.423076923,19.9,1.0,60 and above,0 to 100
d3bddad72f,M,22.010989011,50.1,3.0,20 to 30,0 to 100
d3be7ebd81,M,69.8241758242,16.7,1.0,60 and above,0 to 100
d3c2e54146,M,37.75,19.9,1.0,30 to 40,0 to 100
d3c4117d7b,M,33.706043956,23.9,1.0,30 to 40,0 to 100
d3c6cc82b4,M,32.282967033,16.7,1.0,30 to 40,0 to 100
d3c9c8ef83,M,22.8076923077,16.7,1.0,20 to 30,0 to 100
d3cbf5cace,F,51.032967033,16.7,1.0,40 to 60,0 to 100
d3ccf9cac0,M,37.6071428571,33.4,2.0,30 to 40,0 to 100
d3cd714e1f,F,84.6043956044,19.9,1.0,60 and above,0 to 100
d3cdc5f2f2,M,35.3598901099,23.9,1.0,30 to 40,0 to 100
d3cfb4c2e3,M,44.2032967033,16.7,1.0,40 to 60,0 to 100
d3d184db9d,M,47.9835164835,19.9,1.0,40 to 60,0 to 100
d3d3582b82,,60.8681318681,23.9,1.0,60 and above,0 to 100
d3d4cd12bf,M,19.6785714286,16.7,1.0,0 to 20,0 to 100
d3d78e1908,,113.423076923,19.9,1.0,60 and above,0 to 100
d3d9446802,F,30.782967033,33.4,2.0,30 to 40,0 to 100
d3e3913968,M,36.9587912088,19.9,1.0,30 to 40,0 to 100
d3e5260c30,,26.6263736264,50.0,2.0,20 to 30,0 to 100
d3e5596e3f,,41.0631868132,25.0,1.0,40 to 60,0 to 100
d3ed2bdcde,F,51.9010989011,79.6,4.0,40 to 60,0 to 100
d3ed77c674,,31.9065934066,25.0,1.0,30 to 40,0 to 100
d3eedd23c9,M,54.2417582418,83.4,4.0,40 to 60,0 to 100
d3efef3469,F,63.1016483516,19.9,1.0,60 and above,0 to 100
d3f0f37c3e,,36.3763736264,19.9,1.0,30 to 40,0 to 100
d3f121df33,F,58.6648351648,19.9,1.0,40 to 60,0 to 100
d3f1fcbbfc,M,113.423076923,19.9,1.0,60 and above,0 to 100
d3f554b069,M,36.3021978022,33.4,2.0,30 to 40,0 to 100
d3fa93531c,M,47.6923076923,23.9,1.0,40 to 60,0 to 100
d3fd11a522,F,113.423076923,19.9,1.0,60 and above,0 to 100
d3fd817dae,M,41.206043956,33.4,2.0,40 to 60,0 to 100
d403ae25cb,F,49.8901098901,19.9,1.0,40 to 60,0 to 100
d408f30266,M,113.423076923,23.9,1.0,60 and above,0 to 100
d4096cf469,,29.8214285714,25.0,1.0,20 to 30,0 to 100
d409956e9e,F,26.9945054945,16.7,1.0,20 to 30,0 to 100
d40df3065e,M,113.423076923,16.7,1.0,60 and above,0 to 100
d40f158406,F,27.1895604396,19.9,1.0,20 to 30,0 to 100
d410061099,,27.9972527473,39.8,2.0,20 to 30,0 to 100
d411179ca5,,26.0686813187,25.0,1.0,20 to 30,0 to 100
d413b62fb9,M F,45.4945054945,167.0,10.0,40 to 60,100 to 300
d416f660c6,F,22.0631868132,16.7,1.0,20 to 30,0 to 100
d41b61bbe7,,26.0164835165,25.0,1.0,20 to 30,0 to 100
d41c5aabe5,,113.423076923,25.0,1.0,60 and above,0 to 100
d41c71f5dc,,57.6126373626,50.0,2.0,40 to 60,0 to 100
d41dea8e8e,,45.021978022,19.9,1.0,40 to 60,0 to 100
d41e15596a,M,113.423076923,16.7,1.0,60 and above,0 to 100
d41ebe0990,F,28.2554945055,16.7,1.0,20 to 30,0 to 100
d42039082d,F,41.6126373626,16.7,1.0,40 to 60,0 to 100
d423125f79,,42.5686813187,23.9,1.0,40 to 60,0 to 100
d425bf931f,,37.4093406593,19.9,1.0,30 to 40,0 to 100
d425fc111b,M,55.9368131868,33.4,2.0,40 to 60,0 to 100
d42601c318,M,113.423076923,16.7,1.0,60 and above,0 to 100
d42aa3ba33,M,25.5247252747,19.9,1.0,20 to 30,0 to 100
d42d28d49e,M,27.4368131868,19.9,1.0,20 to 30,0 to 100
d42d3e6beb,M,62.5494505495,47.8,2.0,60 and above,0 to 100
d42f4aa069,M,33.3983516484,19.9,1.0,30 to 40,0 to 100
d430816442,F,26.7032967033,16.7,1.0,20 to 30,0 to 100
d434622c6b,,113.423076923,25.0,1.0,60 and above,0 to 100
d435258a40,F,26.6291208791,16.7,1.0,20 to 30,0 to 100
d43580da92,F,44.4532967033,19.9,1.0,40 to 60,0 to 100
d4358e9c5f,,51.3736263736,47.8,2.0,40 to 60,0 to 100
d438c360a1,M,39.7664835165,16.7,1.0,30 to 40,0 to 100
d43d93cd4e,,113.423076923,25.0,1.0,60 and above,0 to 100
d43eb66d01,M,24.9175824176,19.9,1.0,20 to 30,0 to 100
d442273fb4,M,35.8543956044,19.9,1.0,30 to 40,0 to 100
d44264217e,,25.8049450549,64.0,2.0,20 to 30,0 to 100
d445969336,M,18.3379120879,19.9,1.0,0 to 20,0 to 100
d445d19d1c,M,27.5686813187,16.7,1.0,20 to 30,0 to 100
d44640f33e,F,19.7115384615,16.7,1.0,0 to 20,0 to 100
d448452b37,F,27.5989010989,19.9,1.0,20 to 30,0 to 100
d44b0583da,M,30.5604395604,19.9,1.0,30 to 40,0 to 100
d453883d8f,,36.4093406593,47.8,2.0,30 to 40,0 to 100
d458f3e372,,35.0384615385,25.0,1.0,30 to 40,0 to 100
d458fa1525,F,35.7445054945,16.7,1.0,30 to 40,0 to 100
d459bc361d,M,24.0027472527,16.7,1.0,20 to 30,0 to 100
d45a415c4a,M,113.423076923,19.9,1.0,60 and above,0 to 100
d45a795d64,F,46.9065934066,16.7,1.0,40 to 60,0 to 100
d45e418085,,113.423076923,23.9,1.0,60 and above,0 to 100
d460b43398,M,22.9917582418,19.9,1.0,20 to 30,0 to 100
d461990793,F,113.423076923,19.9,1.0,60 and above,0 to 100
d461c5f226,M,37.8818681319,33.4,2.0,30 to 40,0 to 100
d461f45a74,,113.423076923,19.9,1.0,60 and above,0 to 100
d4630c62b1,M,19.7115384615,16.7,1.0,0 to 20,0 to 100
d463b26206,M,20.8489010989,16.7,1.0,20 to 30,0 to 100
d4645cd057,M,33.4203296703,19.9,1.0,30 to 40,0 to 100
d464f7ba73,F,45.7362637363,23.9,1.0,40 to 60,0 to 100
d467f4f7f6,,49.0989010989,19.9,1.0,40 to 60,0 to 100
d468cbe461,F,50.010989011,16.7,1.0,40 to 60,0 to 100
d46959f55b,M,52.5384615385,16.7,1.0,40 to 60,0 to 100
d470dd8c23,M,36.5549450549,25.0,1.0,30 to 40,0 to 100
d4730d5d9c,M,59.3791208791,23.9,1.0,40 to 60,0 to 100
d4739ea0b8,F,29.5989010989,23.9,1.0,20 to 30,0 to 100
d47a272608,,39.5357142857,19.9,1.0,30 to 40,0 to 100
d47ae1934a,,56.4587912088,23.9,1.0,40 to 60,0 to 100
d47b20fb1a,F,36.4313186813,70.0,4.0,30 to 40,0 to 100
d47f591cff,M,37.1840659341,16.7,1.0,30 to 40,0 to 100
d481937008,F,52.1510989011,19.9,1.0,40 to 60,0 to 100
d486846b4b,M,35.5824175824,19.9,1.0,30 to 40,0 to 100
d48b4836a1,F,35.0576923077,16.7,1.0,30 to 40,0 to 100
d48d027f0b,F,18.9835164835,16.7,1.0,0 to 20,0 to 100
d4929b2b5a,F,113.423076923,16.7,1.0,60 and above,0 to 100
d495a10bd4,,60.9258241758,23.9,1.0,60 and above,0 to 100
d49813f33b,,113.423076923,23.9,1.0,60 and above,0 to 100
d49a4a4255,F,32.4010989011,16.7,1.0,30 to 40,0 to 100
d49c753f85,M,42.543956044,16.7,1.0,40 to 60,0 to 100
d4a0b9c5e8,M,30.0769230769,19.9,1.0,30 to 40,0 to 100
d4a1005997,,17.3571428571,19.9,1.0,0 to 20,0 to 100
d4a2e19580,F,37.0631868132,23.9,1.0,30 to 40,0 to 100
d4a5a5da7a,,19.1043956044,23.9,1.0,0 to 20,0 to 100
d4a5e47a23,M,113.423076923,36.6,2.0,60 and above,0 to 100
d4a9cea163,,63.010989011,23.9,1.0,60 and above,0 to 100
d4ab25c898,M,34.0576923077,23.9,1.0,30 to 40,0 to 100
d4ac16532c,,113.423076923,25.0,1.0,60 and above,0 to 100
d4ad6dd7d5,,113.423076923,32.0,1.0,60 and above,0 to 100
d4aff2fadd,,34.0467032967,25.0,1.0,30 to 40,0 to 100
d4b09f8700,F,67.7802197802,19.9,1.0,60 and above,0 to 100
d4b16d37b0,F,21.9917582418,16.7,1.0,20 to 30,0 to 100
d4b5996dfb,,24.5659340659,23.9,1.0,20 to 30,0 to 100
d4b783a4a0,M,27.521978022,19.9,1.0,20 to 30,0 to 100
d4b938edd3,,58.0054945055,39.8,2.0,40 to 60,0 to 100
d4b972186d,F,113.423076923,16.7,1.0,60 and above,0 to 100
d4bb01d97c,,27.0082417582,32.0,1.0,20 to 30,0 to 100
d4bc74fabb,M,38.8791208791,19.9,1.0,30 to 40,0 to 100
d4c2002015,F,35.8131868132,87.6,4.0,30 to 40,0 to 100
d4c2a8d96e,M,23.0549450549,23.9,1.0,20 to 30,0 to 100
d4c3a1bb1d,M,113.423076923,16.7,1.0,60 and above,0 to 100
d4c593e3a0,F,40.1071428571,50.1,3.0,40 to 60,0 to 100
d4c6437fe9,F,45.1868131868,47.8,2.0,40 to 60,0 to 100
d4c69f19b9,M,24.1071428571,39.8,2.0,20 to 30,0 to 100
d4c7bc97f3,M,24.3846153846,19.9,1.0,20 to 30,0 to 100
d4cb8ad721,F,32.1483516484,19.9,1.0,30 to 40,0 to 100
d4cef6d69b,,87.3296703297,25.0,1.0,60 and above,0 to 100
d4d21cb4a0,M,30.8021978022,16.7,1.0,30 to 40,0 to 100
d4d2c3f057,M,26.6538461538,19.9,1.0,20 to 30,0 to 100
d4d5d64e0d,,64.8818681319,19.9,1.0,60 and above,0 to 100
d4dba0520d,,57.0659340659,19.9,1.0,40 to 60,0 to 100
d4dfddc7c0,M,24.4835164835,16.7,1.0,20 to 30,0 to 100
d4e455d49e,F,34.8021978022,16.7,1.0,30 to 40,0 to 100
d4e730fded,F,69.2197802198,50.1,3.0,60 and above,0 to 100
d4e89d2c74,F,113.423076923,16.7,1.0,60 and above,0 to 100
d4e9930f37,,75.4587912088,23.9,1.0,60 and above,0 to 100
d4eae10f1c,,50.271978022,25.0,1.0,40 to 60,0 to 100
d4eb247a52,F,32.3846153846,16.7,1.0,30 to 40,0 to 100
