order_id,user_id,departement,birth,order_date,total,nb_tshirts,tshirt_price,order_year,order_month,order_day,order_hr,order_weekofyear,order_dayofweek,age,shirt_type,gender,color
TSG-1279995,f62e09c8e0,33,1899-12-30 00:00:00,2014-06-27 18:31:00,19.9,1.0,19.9,2014,6,27,18,26,4,113.423076923,T-Shirt,M,White
TSG-1279996,31d4eb6130,1,1975-11-07 00:00:00,2013-06-12 15:20:00,23.9,1.0,23.9,2013,6,12,15,24,2,37.3104395604,T-Shirt,M,White
TSG-1279999,35a6d5d8d6,15,1963-03-17 00:00:00,2013-12-14 11:20:00,23.9,1.0,23.9,2013,12,14,11,50,5,49.9972527473,T-Shirt,F,Black
TSG-1280001,0b0650e126,75,1982-07-07 00:00:00,2013-04-12 20:25:00,32.0,1.0,32.0,2013,4,12,20,15,4,30.6236263736,Hoodie,,
TSG-1280007,557d2ff6e7,54,1899-12-30 00:00:00,2013-12-12 18:49:00,23.9,1.0,23.9,2013,12,12,18,50,3,113.423076923,T-Shirt,M,White
TSG-1280012,7745b6ea58,52,1989-08-30 00:00:00,2014-05-04 17:26:00,16.7,1.0,16.7,2014,5,4,17,18,6,23.4505494505,T-Shirt,M,Black
TSG-1280014,2d606c565f,91,1979-10-16 00:00:00,2014-02-22 17:50:00,25.0,1.0,25.0,2014,2,22,17,8,5,33.3571428571,Hoodie,,
TSG-1280024,c687827ca6,29,1980-10-02 00:00:00,2013-12-15 21:03:00,19.9,1.0,19.9,2013,12,15,21,50,6,32.3901098901,T-Shirt,M,White
TSG-1280032,f634be0f59,67,1899-12-30 00:00:00,2014-06-29 17:17:00,23.9,1.0,23.9,2014,6,29,17,26,6,113.423076923,Hoodie,,
TSG-1280035,0984a25c81,95,1958-11-27 00:00:00,2013-11-12 17:14:00,19.9,1.0,19.9,2013,11,12,17,46,1,54.3131868132,Hoodie,,
TSG-1280037,07b18895ea,83,1990-10-21 00:00:00,2014-08-26 10:24:00,19.9,1.0,19.9,2014,8,26,10,35,1,22.3049450549,T-Shirt,F,White
TSG-1280038,285ff91247,24,1954-09-02 00:00:00,2014-03-05 21:13:00,16.7,1.0,16.7,2014,3,5,21,10,2,58.5631868132,T-Shirt,M,Black
TSG-1280039,12605a7e49,92,1948-03-07 00:00:00,2013-12-12 20:55:00,64.0,2.0,32.0,2013,12,12,20,50,3,65.0741758242,Hoodie,,
TSG-1280040,5425385e2d,61,1991-07-30 00:00:00,2014-03-17 23:14:00,25.0,1.0,25.0,2014,3,17,23,12,0,21.5302197802,Tennis Shirt,,
TSG-1280041,761b49c412,39,1970-06-06 00:00:00,2014-06-30 15:45:00,19.9,1.0,19.9,2014,6,30,15,27,0,42.75,Hoodie,,
TSG-1280049,014ee7b22c,29,1970-11-30 00:00:00,2013-12-13 13:20:00,23.9,1.0,23.9,2013,12,13,13,50,4,42.2637362637,Hoodie,,
TSG-1280052,d0612e8903,31,1977-10-14 00:00:00,2013-12-16 12:43:00,16.7,1.0,16.7,2013,12,16,12,51,0,35.3681318681,T-Shirt,M,White
TSG-1280053,c281ff025d,87,1983-10-13 00:00:00,2013-12-21 18:51:00,16.7,1.0,16.7,2013,12,21,18,51,5,29.3516483516,T-Shirt,F,Black
TSG-1280054,3f8796fa38,75,1975-05-07 00:00:00,2014-08-28 20:09:00,19.9,1.0,19.9,2014,8,28,20,35,3,37.8159340659,T-Shirt,M,White
TSG-1280057,5ae18629a5,13,1984-01-27 00:00:00,2014-02-15 18:50:00,16.7,1.0,16.7,2014,2,15,18,7,5,29.0604395604,T-Shirt,M,Black
TSG-1280058,b1586d46bc,49,1899-12-30 00:00:00,2013-11-29 19:48:00,23.9,1.0,23.9,2013,11,29,19,48,4,113.423076923,T-Shirt,M,White
TSG-1280060,a03ef0c642,42,1960-12-15 00:00:00,2013-11-29 21:20:00,25.0,1.0,25.0,2013,11,29,21,48,4,52.2554945055,T-Shirt,M,White
TSG-1280063,e5b3e800ab,34,1973-03-28 00:00:00,2014-04-21 17:39:00,16.7,1.0,16.7,2014,4,21,17,17,0,39.9313186813,T-Shirt,F,Black
TSG-1280064,b4d159909a,63,1899-12-30 00:00:00,2014-08-23 14:00:00,19.9,1.0,19.9,2014,8,23,14,34,5,113.423076923,T-Shirt,M,White
TSG-1280068,e0c9289cb6,6,1899-12-30 00:00:00,2014-05-19 17:45:00,16.7,1.0,16.7,2014,5,19,17,21,0,113.423076923,T-Shirt,F,Black
TSG-1280076,6f936d71e1,13,1985-08-20 00:00:00,2014-06-14 21:45:00,19.9,1.0,19.9,2014,6,14,21,24,5,27.4917582418,T-Shirt,F,Black
TSG-1280091,0faec85712,69,1987-03-28 00:00:00,2014-06-02 20:54:00,71.7,3.0,23.9,2014,6,2,20,23,0,25.8846153846,Hoodie,,
TSG-1280096,89edc6a09d,14,1991-05-08 00:00:00,2013-12-21 02:01:00,19.9,1.0,19.9,2013,12,21,2,51,5,21.7582417582,T-Shirt,M,White
TSG-1280099,ac91f77186,,1988-10-18 00:00:00,2014-02-14 22:10:00,50.0,2.0,25.0,2014,2,14,22,7,4,24.3186813187,Hoodie,,
TSG-1280100,464d2d9472,78,1961-07-17 00:00:00,2014-06-30 17:56:00,16.7,1.0,16.7,2014,6,30,17,27,0,51.6675824176,T-Shirt,M,Black
TSG-1280110,470571647c,71,1958-10-16 00:00:00,2013-08-12 19:08:00,23.9,1.0,23.9,2013,8,12,19,33,0,54.4285714286,Hoodie,,
TSG-1280111,6f973a5878,95,1899-12-30 00:00:00,2013-10-12 20:50:00,25.0,1.0,25.0,2013,10,12,20,41,5,113.423076923,Hoodie,,
TSG-1280112,655c6715fe,74,1899-12-30 00:00:00,2013-12-22 11:46:00,16.7,1.0,16.7,2013,12,22,11,51,6,113.423076923,T-Shirt,M,White
TSG-1280119,25094af45e,95,1987-12-16 00:00:00,2014-06-20 10:45:00,16.7,1.0,16.7,2014,6,20,10,25,4,25.1620879121,T-Shirt,M,White
TSG-1280121,29d498a290,69,1990-06-23 00:00:00,2014-09-15 22:10:00,23.9,1.0,23.9,2014,9,15,22,38,0,22.6346153846,T-Shirt,M,White
TSG-1280122,743304cd50,89,1983-12-21 00:00:00,2013-12-21 18:38:00,19.9,1.0,19.9,2013,12,21,18,51,5,29.1620879121,Hoodie,,
TSG-1280125,53746daa08,67,1967-05-13 00:00:00,2013-06-12 17:32:00,50.1,3.0,16.7,2013,6,12,17,24,2,45.8269230769,T-Shirt,M,Black
TSG-1280129,5934336f47,59,1972-01-23 00:00:00,2014-07-01 15:14:00,99.5,5.0,19.9,2014,7,1,15,27,1,41.1126373626,Hoodie,,
TSG-1280131,c7b8107e9a,78,1981-02-15 00:00:00,2013-11-28 17:51:00,16.7,1.0,16.7,2013,11,28,17,48,3,32.0164835165,T-Shirt,M,White
TSG-1280141,c0842cc751,86,1985-08-20 00:00:00,2014-02-28 17:41:00,16.7,1.0,16.7,2014,2,28,17,9,4,27.4917582418,T-Shirt,M,Black
TSG-1280145,29207a42e7,78,1974-07-15 00:00:00,2014-03-04 19:28:00,32.0,1.0,32.0,2014,3,4,19,10,1,38.6291208791,Hoodie,,
TSG-1280148,51c802d121,,1946-09-27 00:00:00,2013-12-13 09:57:00,75.0,3.0,25.0,2013,12,13,9,50,4,66.521978022,Hoodie,,
TSG-1280154,3057b52985,30,1981-09-19 00:00:00,2013-12-14 14:40:00,33.4,2.0,16.7,2013,12,14,14,50,5,31.4230769231,T-Shirt,F,White
TSG-1280157,67f70b8dd3,94,1899-12-30 00:00:00,2013-12-16 22:07:00,32.0,1.0,32.0,2013,12,16,22,51,0,113.423076923,Hoodie,,
TSG-1280165,dc27f574e8,38,1972-06-02 00:00:00,2014-09-04 07:39:00,25.0,1.0,25.0,2014,9,4,7,36,3,40.7527472527,Hoodie,,
TSG-1280169,8d2435d91d,60,1899-12-30 00:00:00,2014-04-19 16:11:00,25.0,1.0,25.0,2014,4,19,16,16,5,113.423076923,Tennis Shirt,,
TSG-1280172,f25747a062,40,1958-09-12 00:00:00,2013-12-23 15:36:00,16.7,1.0,16.7,2013,12,23,15,52,0,54.521978022,T-Shirt,M,Black
TSG-1280174,6e74af38fe,40,1899-12-30 00:00:00,2013-12-23 05:24:00,16.7,1.0,16.7,2013,12,23,5,52,0,113.423076923,T-Shirt,M,White
TSG-1280176,3e73fcd4e0,92,1984-06-18 00:00:00,2014-01-10 14:17:00,16.7,1.0,16.7,2014,1,10,14,2,4,28.6675824176,T-Shirt,M,Black
TSG-1280177,ddadae7346,77,1968-05-31 00:00:00,2013-12-13 18:28:00,19.9,1.0,19.9,2013,12,13,18,50,4,44.771978022,T-Shirt,M,White
TSG-1280182,f4e935250b,78,1981-12-15 00:00:00,2014-05-23 14:57:00,19.9,1.0,19.9,2014,5,23,14,21,4,31.1840659341,Hoodie,,
TSG-1280183,91b70399d2,95,1899-12-30 00:00:00,2014-08-24 20:40:00,16.7,1.0,16.7,2014,8,24,20,34,6,113.423076923,T-Shirt,F,Black
TSG-1280185,97b0a6b27e,78,1967-09-10 00:00:00,2014-10-18 22:27:00,32.0,1.0,32.0,2014,10,18,22,42,5,45.4972527473,Hoodie,,
TSG-1280186,e5b4698243,92,1981-04-27 00:00:00,2014-02-20 16:39:00,16.7,1.0,16.7,2014,2,20,16,8,3,31.8214285714,T-Shirt,M,Black
TSG-1280188,98d47f1658,75,1981-03-12 00:00:00,2014-07-27 13:25:00,16.7,1.0,16.7,2014,7,27,13,30,6,31.9478021978,T-Shirt,F,Black
TSG-1280190,859dfa327e,91,1985-07-13 00:00:00,2014-07-06 14:09:00,16.7,1.0,16.7,2014,7,6,14,27,6,27.5961538462,T-Shirt,M,Black
TSG-1280192,63226d4027,78,1993-04-16 00:00:00,2013-09-12 11:49:00,16.7,1.0,16.7,2013,9,12,11,37,3,19.8104395604,T-Shirt,F,Black
TSG-1280195,8957be396e,76,1965-02-27 00:00:00,2013-12-12 21:53:00,16.7,1.0,16.7,2013,12,12,21,50,3,48.0384615385,T-Shirt,M,Black
TSG-1280202,752a00c0ec,30,1987-05-01 00:00:00,2014-05-02 12:02:00,16.7,1.0,16.7,2014,5,2,12,18,4,25.7912087912,T-Shirt,F,White
TSG-1280206,6b1dd68202,76,1983-08-06 00:00:00,2013-12-21 13:23:00,16.7,1.0,16.7,2013,12,21,13,51,5,29.5384615385,T-Shirt,M,Black
TSG-1280213,10fb193bc2,6,1967-09-11 00:00:00,2013-12-14 11:44:00,25.0,1.0,25.0,2013,12,14,11,50,5,45.4945054945,T-Shirt,M,White
TSG-1280214,755d17c977,59,1969-01-27 00:00:00,2013-12-13 16:55:00,19.9,1.0,19.9,2013,12,13,16,50,4,44.1098901099,T-Shirt,M,White
TSG-1280217,0221cbd125,59,1995-09-07 00:00:00,2014-06-20 19:19:00,16.7,1.0,16.7,2014,6,20,19,25,4,17.4093406593,T-Shirt,F,White
TSG-1280223,407326a459,94,1992-06-12 00:00:00,2014-11-08 12:52:00,19.9,1.0,19.9,2014,11,8,12,45,5,20.6565934066,Hoodie,,
TSG-1280225,1efeeea9f7,59,1978-10-14 00:00:00,2013-09-12 21:09:00,33.4,2.0,16.7,2013,9,12,21,37,3,34.3653846154,T-Shirt,M,Black
TSG-1280231,60df192996,93,1956-03-02 00:00:00,2013-03-12 10:10:00,23.9,1.0,23.9,2013,3,12,10,11,1,57.0604395604,T-Shirt,M,White
TSG-1280239,81540090cf,75,1899-12-30 00:00:00,2014-12-02 23:08:00,19.9,1.0,19.9,2014,12,2,23,49,1,113.423076923,T-Shirt,M,Black
TSG-1280240,895deb0f31,63,1981-03-25 00:00:00,2013-12-16 22:11:00,19.9,1.0,19.9,2013,12,16,22,51,0,31.9120879121,T-Shirt,M,White
TSG-1280242,b0d5bf16d1,41,1989-02-23 00:00:00,2013-12-13 19:33:00,19.9,1.0,19.9,2013,12,13,19,50,4,23.967032967,T-Shirt,M,Black
TSG-1280245,008734aef0,83,1988-01-30 00:00:00,2014-06-13 22:02:00,19.9,1.0,19.9,2014,6,13,22,24,4,25.0384615385,T-Shirt,M,White
TSG-1280247,2cbdc15209,62,1995-12-07 00:00:00,2014-05-14 17:46:00,16.7,1.0,16.7,2014,5,14,17,20,2,17.1593406593,T-Shirt,F,Black
TSG-1280249,5d0c6660d4,64,1994-02-13 00:00:00,2014-04-02 19:35:00,16.7,1.0,16.7,2014,4,2,19,14,2,18.978021978,T-Shirt,F,Black
TSG-1280254,386efd4b3f,29,1970-07-22 00:00:00,2014-10-06 20:25:00,16.7,1.0,16.7,2014,10,6,20,41,0,42.6236263736,T-Shirt,F,Black
TSG-1280260,d5d1f0f16f,1,1952-10-02 00:00:00,2014-11-04 16:22:00,16.7,1.0,16.7,2014,11,4,16,45,1,60.4862637363,T-Shirt,M,White
TSG-1280262,af25da3159,6,1899-12-30 00:00:00,2013-05-12 12:11:00,16.7,1.0,16.7,2013,5,12,12,19,6,113.423076923,T-Shirt,F,Black
TSG-1280265,8034cc791b,43,1973-12-11 00:00:00,2014-04-15 18:48:00,19.9,1.0,19.9,2014,4,15,18,16,1,39.2225274725,Hoodie,,
TSG-1280273,433640478,53,1979-06-13 00:00:00,2014-03-01 14:54:00,23.9,1.0,23.9,2014,3,1,14,9,5,33.7005494505,Hoodie,,
TSG-1280276,13ce86f6cc,13,1899-12-30 00:00:00,2013-12-22 19:34:00,19.9,1.0,19.9,2013,12,22,19,51,6,113.423076923,T-Shirt,M,Black
TSG-1280277,e594949aa3,75,1971-05-09 00:00:00,2013-12-21 19:12:00,19.9,1.0,19.9,2013,12,21,19,51,5,41.8241758242,Hoodie,,
TSG-1280278,1fcbca5ca6,95,1973-12-26 00:00:00,2013-12-14 14:11:00,16.7,1.0,16.7,2013,12,14,14,50,5,39.1813186813,T-Shirt,F,Black
TSG-1280283,75072cf655,94,1899-12-30 00:00:00,2014-03-06 21:56:00,23.9,1.0,23.9,2014,3,6,21,10,3,113.423076923,Hoodie,,
TSG-1280285,1659c78b61,45,1980-08-01 00:00:00,2013-11-28 17:57:00,23.9,1.0,23.9,2013,11,28,17,48,3,32.5604395604,T-Shirt,M,White
TSG-1280287,6c8c335d55,63,1899-12-30 00:00:00,2014-07-19 22:55:00,19.9,1.0,19.9,2014,7,19,22,29,5,113.423076923,T-Shirt,M,White
TSG-1280289,e6ecc69b17,69,1988-07-21 00:00:00,2013-12-21 10:38:00,19.9,1.0,19.9,2013,12,21,10,51,5,24.5631868132,T-Shirt,M,Black
TSG-1280298,a40a6e58c9,69,1972-04-16 00:00:00,2014-05-28 23:07:00,16.7,1.0,16.7,2014,5,28,23,22,2,40.8818681319,T-Shirt,M,Black
TSG-1280302,3bd6643ac6,94,1957-08-04 00:00:00,2013-06-12 11:20:00,23.9,1.0,23.9,2013,6,12,11,24,2,55.6318681319,T-Shirt,F,Black
TSG-1280303,968d315dfd,44,1980-02-29 00:00:00,2013-09-12 22:19:00,16.7,1.0,16.7,2013,9,12,22,37,3,32.9835164835,T-Shirt,F,Black
TSG-1280306,f584babe4a,63,1967-11-30 00:00:00,2014-04-17 11:19:00,19.9,1.0,19.9,2014,4,17,11,16,3,45.2747252747,T-Shirt,M,White
TSG-1280307,06759e4959,37,1985-08-24 00:00:00,2014-08-01 17:37:00,19.9,1.0,19.9,2014,8,1,17,31,4,27.4807692308,Hoodie,,
TSG-1280308,0b2c4fa968,31,1984-08-05 00:00:00,2013-02-12 16:09:00,23.9,1.0,23.9,2013,2,12,16,7,1,28.5357142857,T-Shirt,M,White
TSG-1280309,8b7df76a1a,82,1976-06-10 00:00:00,2013-11-28 08:06:00,19.9,1.0,19.9,2013,11,28,8,48,3,36.717032967,T-Shirt,M,White
TSG-1280317,df82d48f16,60,1974-09-01 00:00:00,2013-06-12 22:11:00,16.7,1.0,16.7,2013,6,12,22,24,2,38.4972527473,T-Shirt,M,Black
TSG-1280318,795a45ac5f,59,1978-05-15 00:00:00,2014-05-19 16:15:00,16.7,1.0,16.7,2014,5,19,16,21,0,34.782967033,T-Shirt,M,Black
TSG-1280320,8f75ec22b7,67,1995-01-19 00:00:00,2014-09-25 16:25:00,19.9,1.0,19.9,2014,9,25,16,39,3,18.043956044,T-Shirt,F,White
TSG-1280324,88e277cf46,7,1990-09-28 00:00:00,2014-08-26 18:59:00,19.9,1.0,19.9,2014,8,26,18,35,1,22.3681318681,T-Shirt,F,White
TSG-1280334,c91818ec44,2,1971-11-12 00:00:00,2013-12-20 22:15:00,23.9,1.0,23.9,2013,12,20,22,51,4,41.3104395604,Tennis Shirt,,
TSG-1280335,5d3e5ecbb1,34,1973-06-22 00:00:00,2013-08-12 15:02:00,16.7,1.0,16.7,2013,8,12,15,33,0,39.6950549451,T-Shirt,M,White
TSG-1280338,c1503dd507,75,1988-03-11 00:00:00,2013-11-12 18:01:00,16.7,1.0,16.7,2013,11,12,18,46,1,24.9258241758,T-Shirt,M,White
TSG-1280339,02a42bfdb7,24,1968-03-10 00:00:00,2014-05-15 15:47:00,19.9,1.0,19.9,2014,5,15,15,20,3,44.9972527473,Hoodie,,
TSG-1280346,38fc1abbd1,6,1955-04-20 00:00:00,2014-03-02 06:38:00,19.9,1.0,19.9,2014,3,2,6,9,6,57.9313186813,T-Shirt,F,Black
TSG-1280348,3fde1c87dd,67,1899-12-30 00:00:00,2014-08-22 17:38:00,16.7,1.0,16.7,2014,8,22,17,34,4,113.423076923,T-Shirt,M,Black
TSG-1280353,6bac869189,21,1972-01-14 00:00:00,2014-01-18 15:47:00,19.9,1.0,19.9,2014,1,18,15,3,5,41.1373626374,T-Shirt,F,Black
TSG-1280367,3bb662416d,94,1978-07-03 00:00:00,2013-12-23 02:07:00,23.9,1.0,23.9,2013,12,23,2,52,0,34.6483516484,Tennis Shirt,,
TSG-1280368,1ae19a9f63,26,1965-03-27 00:00:00,2013-12-21 14:13:00,25.0,1.0,25.0,2013,12,21,14,51,5,47.9615384615,Hoodie,,
TSG-1280370,2c2b93bf61,59,1899-12-30 00:00:00,2013-12-27 19:48:00,16.7,1.0,16.7,2013,12,27,19,52,4,113.423076923,T-Shirt,F,White
TSG-1280371,9507b9f0de,45,1966-09-08 00:00:00,2014-05-25 07:14:00,19.9,1.0,19.9,2014,5,25,7,21,6,46.5054945055,T-Shirt,M,Black
TSG-1280373,9ce2455385,35,1978-06-16 00:00:00,2014-06-01 18:33:00,33.4,2.0,16.7,2014,6,1,18,22,6,34.6950549451,T-Shirt,F,Black
TSG-1280379,a56a507db6,19,1977-05-16 00:00:00,2013-07-12 17:55:00,19.9,1.0,19.9,2013,7,12,17,28,4,35.782967033,T-Shirt,M,White
TSG-1280382,ec0836df3d,76,1969-04-12 00:00:00,2014-08-09 13:14:00,32.0,1.0,32.0,2014,8,9,13,32,5,43.9038461538,Hoodie,,
TSG-1280384,f9020d47cf,,1963-08-03 00:00:00,2013-03-12 19:20:00,16.7,1.0,16.7,2013,3,12,19,11,1,49.6153846154,T-Shirt,F,Black
TSG-1280388,eed879dcfe,73,1957-11-21 00:00:00,2013-12-17 20:11:00,19.9,1.0,19.9,2013,12,17,20,51,1,55.3324175824,Hoodie,,
TSG-1280397,093657d389,38,1971-04-22 00:00:00,2013-11-30 22:19:00,23.9,1.0,23.9,2013,11,30,22,48,5,41.8708791209,Hoodie,,
TSG-1280398,57b57f334d,34,1964-08-23 00:00:00,2013-12-12 18:04:00,39.8,2.0,19.9,2013,12,12,18,50,3,48.5549450549,Hoodie,,
TSG-1280409,ad341b2585,85,1989-04-22 00:00:00,2014-07-19 20:16:00,33.4,2.0,16.7,2014,7,19,20,29,5,23.8076923077,T-Shirt,F,Black
TSG-1280410,10524030f8,75,1899-12-30 00:00:00,2013-12-15 21:45:00,23.9,1.0,23.9,2013,12,15,21,50,6,113.423076923,T-Shirt,F,Black
TSG-1280413,c5d0e27369,38,1975-06-08 00:00:00,2013-12-12 16:46:00,16.7,1.0,16.7,2013,12,12,16,50,3,37.728021978,T-Shirt,M,Black
TSG-1280416,57c8c43802,75,1974-09-28 00:00:00,2014-02-04 09:27:00,23.9,1.0,23.9,2014,2,4,9,6,1,38.4230769231,Tennis Shirt,,
TSG-1280419,adb1ca25bd,69,1942-12-25 00:00:00,2013-12-14 13:57:00,50.0,2.0,25.0,2013,12,14,13,50,5,70.2912087912,Hoodie,,
TSG-1280420,32448f05b8,87,1978-03-09 00:00:00,2013-12-12 21:58:00,50.0,2.0,25.0,2013,12,12,21,50,3,34.967032967,Hoodie,,
TSG-1280421,714fdf11f2,54,1967-06-09 00:00:00,2014-06-21 10:44:00,19.9,1.0,19.9,2014,6,21,10,25,5,45.7527472527,Hoodie,,
TSG-1280424,7e6242227f,83,1899-12-30 00:00:00,2013-12-13 18:30:00,19.9,1.0,19.9,2013,12,13,18,50,4,113.423076923,T-Shirt,M,White
TSG-1280430,2e960d5723,63,1983-01-27 00:00:00,2013-09-12 13:46:00,23.9,1.0,23.9,2013,9,12,13,37,3,30.0631868132,Hoodie,,
TSG-1280431,c346a425f8,45,1899-12-30 00:00:00,2013-01-12 19:56:00,19.9,1.0,19.9,2013,1,12,19,2,5,113.423076923,T-Shirt,M,White
TSG-1280451,c55b123a26,75,1960-02-11 00:00:00,2014-05-27 10:43:00,16.7,1.0,16.7,2014,5,27,10,22,1,53.1016483516,T-Shirt,F,Black
TSG-1280453,29db4a7788,33,1989-05-19 00:00:00,2014-01-04 23:08:00,16.7,1.0,16.7,2014,1,4,23,1,5,23.7335164835,T-Shirt,M,Black
TSG-1280455,f4b743ffd6,94,1899-12-30 00:00:00,2013-03-12 19:14:00,16.7,1.0,16.7,2013,3,12,19,11,1,113.423076923,T-Shirt,M,White
TSG-1280468,86ec97e84d,13,1986-06-25 00:00:00,2013-12-23 10:59:00,16.7,1.0,16.7,2013,12,23,10,52,0,26.6428571429,T-Shirt,F,White
TSG-1280470,d49a4a4255,31,1980-09-28 00:00:00,2013-12-21 10:52:00,16.7,1.0,16.7,2013,12,21,10,51,5,32.4010989011,T-Shirt,F,Black
TSG-1280473,9b3e47567b,34,1981-08-30 00:00:00,2014-04-06 19:02:00,16.7,1.0,16.7,2014,4,6,19,14,6,31.478021978,T-Shirt,F,Black
TSG-1280479,e53ce906cd,82,1899-12-30 00:00:00,2014-10-06 11:12:00,16.7,1.0,16.7,2014,10,6,11,41,0,113.423076923,T-Shirt,M,White
TSG-1280484,0faf786445,71,1989-05-17 00:00:00,2013-11-12 00:42:00,25.0,1.0,25.0,2013,11,12,0,46,1,23.739010989,T-Shirt,M,White
TSG-1280485,fbdafc8864,94,1956-06-24 00:00:00,2014-10-01 17:56:00,19.9,1.0,19.9,2014,10,1,17,40,2,56.7472527473,T-Shirt,M,Black
TSG-1280486,9d3b0cb1b4,67,1991-07-06 00:00:00,2013-12-18 22:21:00,16.7,1.0,16.7,2013,12,18,22,51,2,21.5961538462,T-Shirt,M,Black
TSG-1280491,ae68c196a1,50,1973-06-21 00:00:00,2013-07-12 21:52:00,59.7,3.0,19.9,2013,7,12,21,28,4,39.6978021978,T-Shirt,M,White
TSG-1280492,300e3aaf75,51,1987-05-16 00:00:00,2013-09-12 22:11:00,23.9,1.0,23.9,2013,9,12,22,37,3,25.75,T-Shirt,M,White
TSG-1280498,1217ff77f7,6,1963-07-07 00:00:00,2013-01-12 20:22:00,33.4,2.0,16.7,2013,1,12,20,2,5,49.6895604396,T-Shirt,M,Black
TSG-1280503,5d8f86f07c,6,1986-10-29 00:00:00,2013-11-29 15:08:00,19.9,1.0,19.9,2013,11,29,15,48,4,26.2967032967,T-Shirt,M,White
TSG-1280505,6628f433fe,74,1994-08-31 00:00:00,2013-12-21 12:03:00,23.9,1.0,23.9,2013,12,21,12,51,5,18.4313186813,Hoodie,,
TSG-1280512,fd79116782,68,1984-06-16 00:00:00,2013-01-12 15:15:00,19.9,1.0,19.9,2013,1,12,15,2,5,28.6730769231,T-Shirt,F,Black
TSG-1280514,1d01419841,35,1983-07-22 00:00:00,2014-11-09 09:46:00,16.7,1.0,16.7,2014,11,9,9,45,6,29.5796703297,T-Shirt,F,Black
TSG-1280518,1fe93a5a95,61,1981-10-28 00:00:00,2013-07-12 15:07:00,23.9,1.0,23.9,2013,7,12,15,28,4,31.3159340659,T-Shirt,M,White
TSG-1280522,eabb0e22d3,60,1979-01-07 00:00:00,2013-08-12 12:12:00,16.7,1.0,16.7,2013,8,12,12,33,0,34.1318681319,T-Shirt,M,Black
TSG-1280528,729e6ce42b,27,1976-03-11 00:00:00,2013-12-12 18:11:00,32.0,1.0,32.0,2013,12,12,18,50,3,36.967032967,Hoodie,,
TSG-1280530,bbd07a4bfb,76,1984-06-13 00:00:00,2013-02-12 20:08:00,47.8,2.0,23.9,2013,2,12,20,7,1,28.6813186813,T-Shirt,M,White
TSG-1280532,92e7a43567,49,1988-03-01 00:00:00,2014-04-19 21:32:00,16.7,1.0,16.7,2014,4,19,21,16,5,24.9532967033,T-Shirt,F,White
TSG-1280533,f41b762051,36,1981-03-17 00:00:00,2013-03-12 16:30:00,47.8,2.0,23.9,2013,3,12,16,11,1,31.9340659341,Hoodie,,
TSG-1280535,550a1e614c,84,1995-02-09 00:00:00,2014-05-27 18:34:00,39.8,2.0,19.9,2014,5,27,18,22,1,17.9862637363,T-Shirt,M,Black
TSG-1280537,7d60dc66cd,26,1994-03-19 00:00:00,2014-05-07 18:34:00,23.9,1.0,23.9,2014,5,7,18,19,2,18.8846153846,T-Shirt,M,White
TSG-1280541,059d0e1556,40,1980-03-18 00:00:00,2013-11-29 11:27:00,39.8,2.0,19.9,2013,11,29,11,48,4,32.9340659341,Hoodie,,
TSG-1280548,10e5a95901,38,1964-01-20 00:00:00,2013-12-12 19:38:00,50.0,2.0,25.0,2013,12,12,19,50,3,49.1483516484,T-Shirt,M,White
TSG-1280551,58536c00df,91,1979-02-27 00:00:00,2013-10-12 12:23:00,19.9,1.0,19.9,2013,10,12,12,41,5,33.9917582418,T-Shirt,F,Black
TSG-1280552,5e5f0de084,72,1949-03-02 00:00:00,2013-05-12 11:27:00,50.0,2.0,25.0,2013,5,12,11,19,6,64.0851648352,Tennis Shirt,,
TSG-1280556,61aef62c67,75,1984-02-12 00:00:00,2013-12-12 11:19:00,25.0,1.0,25.0,2013,12,12,11,50,3,29.0164835165,Hoodie,,
TSG-1280560,c5f7731600,30,1961-02-18 00:00:00,2014-05-22 19:10:00,50.1,3.0,16.7,2014,5,22,19,21,3,52.0769230769,T-Shirt,M,Black
TSG-1280564,07d84d6ebf,92,1961-08-24 00:00:00,2014-04-26 06:36:00,16.7,1.0,16.7,2014,4,26,6,17,5,51.5631868132,T-Shirt,M,Black
TSG-1280565,d48b4836a1,75,1978-02-04 00:00:00,2014-03-04 14:26:00,16.7,1.0,16.7,2014,3,4,14,10,1,35.0576923077,T-Shirt,F,White
TSG-1280568,04220a5bd5,63,1979-12-31 00:00:00,2013-12-26 15:18:00,16.7,1.0,16.7,2013,12,26,15,52,3,33.1483516484,T-Shirt,M,Black
TSG-1280578,3e94419cb3,40,1899-12-30 00:00:00,2014-04-18 08:49:00,16.7,1.0,16.7,2014,4,18,8,16,4,113.423076923,T-Shirt,F,White
TSG-1280595,77e9516595,43,1899-12-30 00:00:00,2013-09-12 20:56:00,16.7,1.0,16.7,2013,9,12,20,37,3,113.423076923,T-Shirt,M,Black
TSG-1280598,f38cab1581,59,1988-05-16 00:00:00,2013-12-15 22:15:00,16.7,1.0,16.7,2013,12,15,22,50,6,24.7445054945,T-Shirt,M,Black
TSG-1280600,e43ba9bf39,34,1988-11-03 00:00:00,2013-07-12 18:23:00,16.7,1.0,16.7,2013,7,12,18,28,4,24.2747252747,T-Shirt,M,White
TSG-1280602,5ae4ad055a,92,1982-10-13 00:00:00,2014-02-06 11:14:00,19.9,1.0,19.9,2014,2,6,11,6,3,30.3543956044,T-Shirt,M,Black
